date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:21:29	2645/2645	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fmobile-coin-view-app%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed1625.json	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:21:30	2744/2744	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fmobile-coin-view-app%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed51b0	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:21:36	48653/48653	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-2.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-2.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:21:37	189557/189557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-4.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-4.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:21:39	4369/4369	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:11:50%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1821.css?ver=1678695110	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1821fb55.css	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:21:39	821/821	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/feed/	D:/web/wpdemo.archiwp.com/engitech/portfolio/corporate-website/feed/index.html	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:21:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:21:40%20GMT	http://wpdemo.archiwp.com/engitech/?p=1821	D:/web/wpdemo.archiwp.com/engitech/index2591.html	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:21:40	2631/2631	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:21:40%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcorporate-website%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed6d13.json	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:21:41	2730/2730	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:21:41%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcorporate-website%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedb109	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:21:49	83424/83424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:33%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-9.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-9.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
11:22:01	120760/120760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:33%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-11.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-11.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:22:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:22:02%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=1263&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.2e5b9e0.delayed	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:08	173543/173543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-3.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-3.jpg	(from http://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
11:22:08	113648/113648	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:09	39798/39798	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:11:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog4.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog4.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:22:10%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=1259&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.2e75577.delayed	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:22:11%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=26&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.2e9c988.delayed	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20May%202023%2011:22:12%20GMT	http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=20&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax812d.php	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:17	234938/234938	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:04:18%20GMT	http://wpdemo.archiwp.com/engitech/category/technology/	D:/web/wpdemo.archiwp.com/engitech/category/technology/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:17	236812/236812	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:03:33%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/	D:/web/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:18	44228/44228	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:09:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/09/blog3.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/09/blog3.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:22	239816/239816	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2007:04:02%20GMT	http://wpdemo.archiwp.com/engitech/blog/page/2/	D:/web/wpdemo.archiwp.com/engitech/blog/page/2/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:23	227882/227882	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2002:46:23%20GMT	http://wpdemo.archiwp.com/engitech/blog/page/3/	D:/web/wpdemo.archiwp.com/engitech/blog/page/3/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:24	18206/18206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/author-widget.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/author-widget.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:24	8337/8337	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:06:38%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1-150x150.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1-150x150.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:27	228954/228954	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2009:57:19%20GMT	http://wpdemo.archiwp.com/engitech/category/startup/	D:/web/wpdemo.archiwp.com/engitech/category/startup/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:27	5015/5015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:11:04%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog4-150x150.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog4-150x150.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:27	4911/4911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:09:48%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/09/blog3-150x150.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/09/blog3-150x150.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:40	163261/163261	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:06:54%20GMT	http://wpdemo.archiwp.com/engitech/why-choose-us/man1/	D:/web/wpdemo.archiwp.com/engitech/why-choose-us/man1/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:43	32468/32468	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:09%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/man1-150x150.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/man1-150x150.png	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:45	55529/55529	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:40%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/blog-post-150x150.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/blog-post-150x150.png	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:53	166761/166761	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:00:43%20GMT	http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/	D:/web/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:54	166537/166537	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:06:57%20GMT	http://wpdemo.archiwp.com/engitech/blog-post/	D:/web/wpdemo.archiwp.com/engitech/blog-post/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:56	36463/36463	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:27%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/top-team-150x150.png	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/top-team-150x150.png	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:57	8624/8624	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:09:34%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog2-150x150.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog2-150x150.jpg	(from http://wpdemo.archiwp.com/engitech/blog/)
11:22:57	163897/163897	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:03:25%20GMT	http://wpdemo.archiwp.com/engitech/our-team/top-team/	D:/web/wpdemo.archiwp.com/engitech/our-team/top-team/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:03	166725/166725	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:00:41%20GMT	http://wpdemo.archiwp.com/engitech/you-have-a-great-business-idea-2/blog2/	D:/web/wpdemo.archiwp.com/engitech/you-have-a-great-business-idea-2/blog2/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:05	236503/236503	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:07:13%20GMT	http://wpdemo.archiwp.com/engitech/tag/business/	D:/web/wpdemo.archiwp.com/engitech/tag/business/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:05	237787/237787	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:04:15%20GMT	http://wpdemo.archiwp.com/engitech/tag/marketing/	D:/web/wpdemo.archiwp.com/engitech/tag/marketing/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:06	119/119	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2008:24:46%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-6564.css?ver=1678695886	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-65649ccc.css	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:09	237371/237371	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2003:08:57%20GMT	http://wpdemo.archiwp.com/engitech/tag/seo/	D:/web/wpdemo.archiwp.com/engitech/tag/seo/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:11	232839/232839	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:07:10%20GMT	http://wpdemo.archiwp.com/engitech/tag/smm/	D:/web/wpdemo.archiwp.com/engitech/tag/smm/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:13	237784/237784	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2007:03:55%20GMT	http://wpdemo.archiwp.com/engitech/tag/solution/	D:/web/wpdemo.archiwp.com/engitech/tag/solution/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:16	233357/233357	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:09:21%20GMT	http://wpdemo.archiwp.com/engitech/tag/startup/	D:/web/wpdemo.archiwp.com/engitech/tag/startup/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:18	231301/231301	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:03:28%20GMT	http://wpdemo.archiwp.com/engitech/tag/strategy/	D:/web/wpdemo.archiwp.com/engitech/tag/strategy/index.html	(from http://wpdemo.archiwp.com/engitech/blog/)
11:23:18	2412/2412	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:23:17%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fblog-grid%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed65ef.json	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:18	23595/23595	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:23:10%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/6564	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/6564.json	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:29	1262387/1262387	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2007:27:43%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/bc68cbd6b7456d6147e3ccae8bd16bc0.js	D:/web/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/bc68cbd6b7456d6147e3ccae8bd16bc0.js	(from http://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
11:23:41	2478/2478	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:23:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fblog-grid%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedf3a6	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:46	49008/49008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:17:05%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/07/blog-video-601x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/07/blog-video-601x520.jpg	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:49	236716/236716	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:11:40%20GMT	http://wpdemo.archiwp.com/engitech/how-to-make-your-ios-13-compatible/	D:/web/wpdemo.archiwp.com/engitech/how-to-make-your-ios-13-compatible/index.html	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:51	237290/237290	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:31:49%20GMT	http://wpdemo.archiwp.com/engitech/the-future-of-enterprise-api-development/	D:/web/wpdemo.archiwp.com/engitech/the-future-of-enterprise-api-development/index.html	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:57	238794/238794	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:11:37%20GMT	http://wpdemo.archiwp.com/engitech/the-next-big-challenge-for-content-marketer/	D:/web/wpdemo.archiwp.com/engitech/the-next-big-challenge-for-content-marketer/index.html	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:57	51688/51688	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:29%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide1-601x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide1-601x520.jpg	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:57	38929/38929	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:32%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide3-601x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide3-601x520.jpg	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:23:57	56353/56353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:19:30%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide2-601x520.jpg	D:/web/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/05/blog-slide2-601x520.jpg	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:24:00	859/859	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2015%20May%202023%2003:00:44%20GMT	http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/feed/	D:/web/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/feed/index.html	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:00	5305/5305	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:23:58%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/wp/v2/posts/1263	D:/web/wpdemo.archiwp.com/engitech/wp-json/wp/v2/posts/1263.json	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20May%202023%2011:24:02%20GMT	http://wpdemo.archiwp.com/engitech/?p=1263	D:/web/wpdemo.archiwp.com/engitech/index904c.html	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:02	236142/236142	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2010:11:41%20GMT	http://wpdemo.archiwp.com/engitech/the-future-of-ecommerce-business/	D:/web/wpdemo.archiwp.com/engitech/the-future-of-ecommerce-business/index.html	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:24:03	236779/236779	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2006:03:36%20GMT	http://wpdemo.archiwp.com/engitech/tackling-the-changes-of-retail-industry/	D:/web/wpdemo.archiwp.com/engitech/tackling-the-changes-of-retail-industry/index.html	(from http://wpdemo.archiwp.com/engitech/blog-grid/)
11:24:03	2703/2703	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20May%202023%2011:24:01%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fplan-your-project-with-your-software%2F	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed860d.json	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:03	2804/2804	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20May%202023%2011:24:03%20GMT	http://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fplan-your-project-with-your-software%2F&format=xml	D:/web/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedb664	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:04	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2016%20May%202023%2011:24:04%20GMT	http://wpdemo.archiwp.com/engitech/xmlrpc.php	D:/web/wpdemo.archiwp.com/engitech/xmlrpc.php	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
11:24:05	0/-1	---M--	302	error ('')			http://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=1263&nonce=056d628a9c&is_comment=0&disabled=true	D:/web/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.301b9e0.delayed	(from http://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/)
